match_id,team_id,teamName,team_norm,start_event_id,start_ts,stop_reason_candidate_window,shot_20s,outcome_type,outcome_is_censored,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,position_source
5707005,6698,Switzerland,switzerland,2604332725,165.787,opponent_on_ball,0,opponent_on_ball,0,2604332640,6.108000000000004,96.6,12.194490559264873,10.504984114868904,event_xy
5707005,6698,Switzerland,switzerland,2604333578,2212.931,window_end,0,opponent_on_ball,0,2604333260,40.17900000000009,77.7,36.66824784469527,46.2606785054861,event_xy
5707005,5048,Finland,finland,2604333424,2786.826,opponent_on_ball,0,opponent_on_ball,0,2604333787,4.251000000000204,78.75,26.25,11.541986594330808,event_xy
5707005,5048,Finland,finland,2604333667,3621.714,opponent_on_ball,0,opponent_on_ball,0,2604333962,7.307999999999993,95.55,14.410999271389894,6.985996041511683,event_xy
5707005,6698,Switzerland,switzerland,2604334038,3886.711,game_interruption,1,shot,0,2604334040,5.265000000000327,79.8,26.488216247984692,12.325647369583379,event_xy
5707005,6698,Switzerland,switzerland,2604334058,4060.116,opponent_on_ball,0,opponent_on_ball,0,2604333754,6.757000000000062,72.45,33.55723617939951,23.43016595273275,event_xy
5707005,6698,Switzerland,switzerland,2604334114,4350.245,game_interruption,1,shot,0,2604334122,11.98700000000008,94.5,12.509596316428441,60.01199569145922,event_xy
5707006,7840,Iceland,iceland,2609323935,300.529,opponent_on_ball,1,shot,0,2609323936,7.137999999999977,94.5,12.153369903035125,36.37991963989546,event_xy
5707006,7337,Norway,norway,2609323588,1093.379,opponent_on_ball,0,opponent_on_ball,0,2609324056,4.375,80.85,24.755122702180255,9.68855980411243,event_xy
5707006,7337,Norway,norway,2609323618,1231.44,opponent_on_ball,0,opponent_on_ball,0,2609324094,7.885999999999967,93.45,16.829144363276463,22.71055617197277,event_xy
5707006,7337,Norway,norway,2609323664,1424.188,game_interruption,1,shot,0,2609323667,4.420999999999822,93.45,11.728772314270573,-1.738601761593202,event_xy
5707006,7337,Norway,norway,2609323674,1503.406,game_interruption,1,shot,0,2609323676,3.0510000000001583,85.05,23.768233001214035,5.301713879070249,event_xy
5707006,7840,Iceland,iceland,2609324985,2152.266,opponent_on_ball,0,opponent_on_ball,0,2609323776,9.277000000000044,102.9,15.106674021769319,54.47895188825923,event_xy
5707006,7840,Iceland,iceland,2609324999,3190.863,game_interruption,1,shot,0,2609324993,7.166000000000167,85.05,23.057235306948666,15.821127077656769,event_xy
5707006,7840,Iceland,iceland,2609324728,3515.978,opponent_on_ball,0,opponent_on_ball,0,2609324167,12.775000000000091,91.35,19.268692223397004,60.93902389747815,event_xy
5707006,7840,Iceland,iceland,2609325506,4207.725,window_end,0,shot,0,2609324825,23.54199999999946,99.75,14.578151460318967,84.1382149612253,event_xy
5707006,7337,Norway,norway,2609324566,4846.419,opponent_on_ball,1,shot,0,2609324572,8.95300000000043,99.75,10.87165580764954,45.97477723396742,event_xy
5707006,7840,Iceland,iceland,2609324882,5021.308,window_end,1,shot,0,2609324884,15.667999999999665,92.4,14.007655050007473,84.47216961343129,event_xy
5707007,3758,Italy,italy,2601700381,268.479,opponent_on_ball,0,opponent_on_ball,0,2601698459,17.602000000000032,100.8,14.884837923202255,77.88109794551153,event_xy
5707007,3758,Italy,italy,2601698442,422.407,window_end,0,opponent_on_ball,0,2601698497,25.94999999999999,100.8,15.538391165111014,97.34644078690455,event_xy
5707007,1599,Spain,spain,2601698555,719.98,opponent_on_ball,0,opponent_on_ball,0,2601698505,5.932000000000016,87.15,18.056048847962277,18.882926764896908,event_xy
5707007,1599,Spain,spain,2601698838,1390.475,opponent_on_ball,0,opponent_on_ball,0,2601698698,16.700000000000045,70.35,37.74154342365983,36.24485344091731,event_xy
